X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE
-82.949820189116238,39.990350684017763,5830391,463701,1084 BRENTNELL AVE,New Season Christian Ministries,Public Places - House of Worship,,Yes,No,,{6D13D348-8D9A-4758-B25E-46C945569CA3},,,,
-83.119651020641044,39.987354919583964,5830392,1279306,4335 EQUITY DR,Teleperformance USA,Office - Corporate,,Yes,No,,{64F284EE-E4F7-4D59-9A82-520B049F1807},,,,
-83.08785284699205,40.065197776162023,5830393,1274809,2530 BETHEL RD,Dairy Queen,Retail - Restaurant,,Yes,No,,{CA2BC12F-5419-4D74-9BB0-A6D106186A29},,,,
-83.066167454393778,40.118189424001201,5830394,1000410,1884 HARD RD,Hong Kong Restaurant,Retail - Restaurant,,Yes,No,6147923300,{FD33AD00-2B69-4451-87AF-5A985A33F2E8},,,,
-82.998407661613669,39.966491035054673,5830395,522825,180 N 3RD ST,Firestone Complete Auto Care,Retail - Services,,Yes,No,,{2867B6F5-B8AB-4B64-98F9-EE6934190ACB},,,,
-82.964843133422093,40.019346769495591,5830396,504654,2548 CLEVELAND AVE,Global Tires ,Retail - Commercial/Retail,,Yes,No,,{6F564D9D-EF9E-4724-940B-397A3EECD38E},,,,
-82.963719759217838,40.032371330907019,5830397,480146,3172 CLEVELAND AVE,Northeast Chiropractic Clinic,Medical - Other,,Yes,No,,{2965AA1E-4FE8-438F-B3E3-3C3D1BDF7209},,,,
-82.946125541571902,39.954663801152535,5830398,824611,1954 KENTON AVE,Wholesale Stone Supplies,Retail - Commercial/Retail,,Yes,No,,{7E5AB2FD-7DDF-47BC-8434-885CB0FC3385},,,,
-82.922855124744615,39.999422053657462,5830399,1235579,3128 E 17TH AVE Unit L,Car Audio Solutions,Retail - Commercial/Retail,,Yes,No,,{3F132497-8700-439F-9F11-61F1230907D1},,,,
-82.890022962182584,40.046274050682371,5830400,407078,4885 STYGLER RD,National Church Residences,Public Places - House of Worship,,Yes,No,,{E008E621-12F8-4976-9F7D-1CB5D62590F4},,,,
-82.849711572328303,39.942741771555788,5830401,587774,5435 E LIVINGSTON AVE,Convenient Plus Food Mart,Retail - Commercial/Retail,,Yes,No,,{DB439DD4-13F2-4CB6-A1D6-7E1522C2F380},,,,
-82.850007072988291,39.985161005808465,5830402,1113323,5674 WESTBOURNE AVE,Design Impressions,Retail - Commercial/Retail,,Yes,No,,{D3375DD8-B05E-42B4-A593-F915C43E1347},,,,
-83.119366826940379,39.998137884371808,5830403,798857,4245 DIPLOMACY DR,Protection 1,Office - Corporate,,Yes,No,,{05F7591C-3312-42A4-BD61-883D2E655212},,,,
-83.064592326354898,40.088542113709948,5830404,973931,6456 FIESTA DR,QTest Labs,Medical - Research/Laboratory,,Yes,No,,{4FADB753-6798-4EE1-A201-55AA6AE5F659},,,,
-82.996952660359227,39.949120116426776,5830405,32224,644 S PEARL ST,Salon644 For Your Hair and Nails,Retail - Services,,Yes,No,,{1B068961-1559-4287-BDF8-86E8A2003E32},,,,
-82.984117620763925,39.934431147042055,5830406,1293335,1415 PARSONS AVE,Kroger Gas,Retail - Gas Station,,Yes,No,,{A19A3DE8-604D-42F2-BC3D-0F2E284654A0},,,,
-82.963464706718341,40.062096296860652,5830407,1241566,4665 MORSE CENTRE,Measurement Inc,Education - Other,,Yes,No,,{AD18A95C-FE94-4A57-AEF7-97119DFA0E37},,,,
-82.96410490757448,40.021076375494729,5830408,527150,2626 CLEVELAND AVE,Linden STEM Academy,Education - Other,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{FEED1A80-14E2-478F-8140-E9E540CC51C0},,,,
-83.06216535069791,39.955793112505418,5830409,30137,2308 W BROAD ST,National Auto Sales,Retail - Commercial/Retail,,Yes,No,,{44162DF8-85E3-4DE9-9D66-278F2605BD11},,,,
-83.011052204756751,40.015575502488915,5830410,1278401,19 E DUNCAN ST,Casablanca Cafe & Hookah Bar,Retail - Restaurant,FNCO1808434,Yes,No,6144630986,{71A08D4C-749A-467D-B517-40349CD205B7},,,,
-82.997731799078508,40.063883211976268,5830411,706799,4800 SINCLAIR RD,NTB ,Retail - Commercial/Retail,,Yes,No,,{9833B618-1C86-4709-BCC3-B575DF871EC9},,,,
-82.995812045379182,39.922729690121223,5830412,461770,1915 S HIGH ST,Process Division ,Retail - Commercial/Retail,,Yes,No,,{E55B803E-402B-4158-9665-DB36A7AE138B},,,,
-82.995854203208822,39.937139180251087,5830413,599943,1224 S HIGH ST,Boscoe's,Retail - Restaurant,,Yes,No,614-826-3758,{67ED9E7F-425B-48FF-812B-22F2CD060574},,,,
-82.985064154215536,40.061706902278715,5830414,1088269,1270 MORSE RD,Huong Vietnamese Restaurant,Retail - Restaurant,,Yes,No,6148250303,{70F62701-6903-4661-9145-4D1C9222717F},,,,
-82.883586629315388,39.90085078583094,5830415,684230,4480 WINCHESTER PIKE,Ohio Mulch,Retail - Commercial/Retail,,Yes,No,,{9ED8105B-3157-4623-BE4B-D2A520D1C038},,,,
-82.846239755081527,39.984951192650527,5830416,1075647,5774 WESTBOURNE AVE,Kamed Medical Supplies,Retail - Commercial/Retail,,Yes,No,,{9981ED18-51C2-410B-BF95-5B8B51479EB0},,,,
-82.815692038164258,39.985342380299016,5830417,461070,145 N REYNOLDSBURG-NEW ALBANY RD,LORD Corporation,Office - Corporate,,Yes,No,,{5E254AC4-26CD-4695-BA33-F9CE8107D453},,,,
-83.11328747479827,39.935683542155353,5830418,464028,800 GEORGESVILLE RD,McDonald's,Retail - Restaurant,,Yes,No,,{FE22552D-D7F1-4812-9A8C-9C672CCD19ED},,,,
-82.99578990865578,39.968240747342989,5830419,1324020,252 N 5TH ST,V Power Yoga,Retail - Services,,Yes,No,,{B92C8396-03EA-4505-85DB-1326C9B4F679},,,,
-82.984221799254826,40.142097513045513,5830420,312937,1314 POLARIS PKWY,Cilento Photography,Retail - Services,,Yes,No,,{B9A41BD5-475F-4243-A91D-AA877193A567},,,,
-82.961485779624908,40.087386202944934,5830421,767845,2086 E DUBLIN-GRANVILLE RD,Great Expressions Dental Centers,Medical - Dental,,Yes,No,,{EB8C671F-1F8B-44EE-ADB7-19E8C0E92EC4},,,,
-82.916194569820945,39.915590610493204,5830422,1283381,2763 WINCHESTER PIKE,US Bank,Office - Bank,,Yes,No,,{0868FE05-06F3-4C73-9009-CBD0DE38C7F7},,,,
-82.883212708673824,39.997968701229773,5830423,1235572,4600 INTERNATIONAL GATEWAY,Port Columbus International Airport,Transportation - Airport,,Yes,No,,{45931FF7-A518-4B87-ACA0-8C48FC1F650D},,,,
-82.881654208631431,39.896598380857775,5830424,1324736,3820 S HAMILTON RD,Raising Canes,Retail - Restaurant,Restaurant DB,Yes,No,,{95EA337D-4DB0-405C-8E16-024F0BB6C3EF},,,,
-83.031429389882419,39.956098315363811,5830425,489497,118 S YALE AVE,Furniture Bank of Central Ohio,Office - Corporate,,Yes,No,,{E8E32AAD-AE24-40C3-B3AE-ECD5340FD44F},,,,
-83.031634441475347,39.990919534025103,5830426,622811,935 KING AVE,Sweat Box Fitness,Retail - Fitness Center,,Yes,No,,{5DA6C872-E060-4466-87C3-F9D406433FAC},,,,
-82.994638249707648,39.963215502867349,5830427,608204,212 E BROAD ST,St. Joseph Cathedral,Public Places - House of Worship,,Yes,No,,{9E9FE17D-33EC-4899-B940-CF8B54437E4B},,,,
-82.972907826309751,39.997063178988753,5830428,21248,1250 WINDSOR AVE,Douglas Community Center,Public Places - Community/Recreation Center,,Yes,No,614-645-7407,{C1957F7E-4457-4132-891B-A7A3FAD64833},https://www.columbus.gov/recreationandparks/recreation-centers/All-Community-Centers/,,,
-82.972488609647712,40.088078474917829,5830429,770245,1672 E DUBLIN-GRANVILLE RD,All Star Academy Child Care Center,Education - Daycare,ODJFS 401171,Yes,No,,{A7124CE6-EF9C-4099-B757-21F041D93754},,,,
-82.94004107929149,39.937239068726896,5830430,1180231,2068 INTEGRITY DR N,Packard Forest Products ,Retail - Commercial/Retail,,Yes,No,,{DD77256F-7826-4B0D-8715-E41EF01998F1},,,,
-83.150809882055555,39.97358845391328,5830431,429457,1100 EVANS WAY CT,Steak 'n Shake,Retail - Restaurant,,Yes,No,,{510F8966-226E-482B-B0FA-AB7630A8B847},,,,
-83.151257800393438,40.002824547730945,5830432,1270514,5405 ROBERTS RD,Posh Beauty Academy,Retail - Services,,Yes,No,,{4B4EBD9F-ED37-4754-AC2F-DF76F2A2D635},,,,
-83.080555045199375,40.06049112065319,5830433,469291,3254 W HENDERSON RD,Reach Educational Services,Education - Other,,Yes,No,,{B2640F47-9C1F-4227-A704-19A7DEDDA6E8},,,,
-83.006971169686096,39.995594602993293,5830434,1172943,1636 N HIGH ST,Trism,Retail - Restaurant,,Yes,No,,{4A7F8271-A353-4721-B168-71E139D165B5},,,,
-82.994227655562867,40.011107584172123,5830435,1286592,2345 SILVER DR,Lowe's ,Retail - Department Store,,Yes,No,,{BED7BE9B-FD8B-4AD0-B807-25A03F5ED53D},,,,
-82.995063040751674,40.094433425304508,5830436,772350,6309 BUSCH BLVD,Saturday Liquidation,Retail - Commercial/Retail,,Yes,No,,{406B7D8F-71CD-420D-A3C5-507D2118C59C},,,,
-82.939196133577255,40.083008122794425,5830437,688624,2960 E DUBLIN-GRANVILLE RD,A Better Choice Daycare & Learning Center,Education - Daycare,ODJFS 401180,Yes,No,,{40BA75C5-AAFC-41D2-9C18-4A6E2B0DEB2A},,,,
-82.915590329031119,40.049511798303371,5830438,1313708,3948 EASTON SQUARE PL W,The Body Shop,Retail - Commercial/Retail,,Yes,No,,{E6AE8BEC-DB29-4C61-A2A1-8D59058919BB},,,,
-82.916196111495765,40.053266588076283,5830439,1238189,3960 NEW BOND ST,Diamond Cellar,Retail - Commercial/Retail,,Yes,No,,{B26C8D8D-D63C-4FBB-A32B-9AEA9601B544},,,,
-82.878162712082599,39.946440662848254,5830440,1284871,1387 HAMILTON RD,Columbus Cash Advance,Retail - Services,,Yes,No,,{BB436FB6-3AF4-4F82-BFBF-02C1E582995A},,,,
-83.054407603584067,39.974678559632039,5830441,601640,1211 DUBLIN RD,Columbus Arthritis Center,Medical - Other,,Yes,No,,{E2A8D8C4-2072-4870-8CBD-C2158C0A7D33},,,,
-82.840821617463433,39.953174925024875,5830442,1211497,5941 E MAIN ST,First Choice Chiropractic,Medical - Other,,Yes,No,,{0E0E7DEF-F117-4CE4-AA60-7B60B1019963},,,,
-82.955121865447666,39.948865738401857,5830443,660549,1593 E LIVINGSTON AVE,"Elks Lodge, Harvey Alsten",Public Places - Other,,Yes,No,,{8C5C5872-1287-4DC7-9949-FD8FB5A3E2F8},,,,
-82.836506067100089,39.955490584602742,5830444,1235709,6018 E MAIN ST,Beltone Hearing Care Centers,Medical - Other,,Yes,No,,{30AE07C5-66D2-4E0D-9901-C449B1BBC116},,,,
-83.004493054739584,39.986948234190365,5830445,1281418,27 E 5TH AVE,Fireball Press,Office - Corporate,,Yes,No,,{AA19EDA7-F2E1-4596-8BB2-FC8A92913DCC},,,,
-82.967783825757863,39.885435666058378,5830446,1025563,3880 LOCKBOURNE RD,U-Haul ,Retail - Services,,Yes,No,,{7A367D6D-DDE4-47B9-A4A9-BA5C6A85A83C},,,,
-82.956542888132304,39.969000265107901,5830447,1025407,72 WOODLAND AVE,Mansion Day Elementary,Education - Elementary,,Yes,No,,{B158347B-0B94-4921-AD71-321D20866261},,,,
-82.956746928750491,40.013061986508902,5830448,168614,2207 PARKWOOD AVE,Parkwood Family Carry-Out,Retail - Commercial/Retail,,Yes,No,,{0ACF3F0F-E366-4D11-82E3-BB8E688E2E91},,,,
-83.09857253383953,39.957097944352185,5830449,1255034,3654 SOLDANO BLVD,Sally Beauty Supply,Retail - Commercial/Retail,,Yes,No,,{A9CE08E2-1BDB-4807-B5F6-20E4BA2EC787},,,,
-82.992118090340938,40.142001028380037,5830450,354795,8715 SANCUS BLVD,El Vaquero,Retail - Restaurant,,Yes,No,6148477326,{CFE1CE36-8F01-4FB1-BCEC-B8390FD5AD5C},,,,
-82.992812263873901,40.145880265802333,5830451,342568,1021 POLARIS PKWY,Krispy Kreme,Retail - Restaurant,,Yes,No,,{0E021447-3649-451E-90A0-CF47CEB88D40},,,,
-82.955169821177009,40.048592669409693,5830452,1048895,3905 CLEVELAND AVE,Terita's Pizza,Retail - Restaurant,,Yes,No,,{6BCA1AA5-B9DC-4A26-8B4B-968B50882445},,,,
-82.908190686479529,39.963621975299766,5830453,1283610,417 S WEYANT AVE,Eastmoor Academy,Education - High,Columbus City Schools Building Directory 2016-2017.pdf,Yes,No,,{28964D20-293B-401B-A60A-D50565EFE475},,,,
-82.866743765433284,39.954675241124001,5830454,480664,1058 COUNTRY CLUB RD,Breakaway Lounge,Retail - Restaurant,,Yes,No,614-751-1398,{19053E8B-BA04-46FE-A0F6-4621A8346B91},,,,
-83.139336915704632,39.964229363314558,5830455,405992,650 MANOR PARK DR,3 Z Leasing Company,Office - Corporate,,Yes,No,,{A8F6BC3B-8C94-4E4F-AE4C-52A4FBD767DC},,,,
-83.049182395752553,39.988674990256911,5830456,1236902,1597 W 5TH AVE,Fifth Avenue Fret Shop,Retail - Services,,Yes,No,,{28151F7F-C1BE-4EC8-9AE7-E850B6A820A0},,,,
-83.0483169964767,40.052460799748168,5830457,543344,4522 KENNY RD,Kahoots Gentlemen's Club,Retail - Restaurant,,Yes,No,,{7417C788-C612-47C7-9A88-812D4C57D0A3},,,,
-82.951147595422952,39.987567489327446,5830458,642284,2020 LEONARD AVE,Millworks Art Studios,Retail - Commercial/Retail,,Yes,No,,{65EA8F62-41B3-49DE-BAB4-5565F07CCA60},,,,
-82.955594240691951,40.085395697133229,5830459,428338,2365 E DUBLIN-GRANVILLE RD,Buckeye Crazy,Retail - Restaurant,,Yes,No,614-899-7299,{C856EAF6-6FCC-44FF-BF6D-699043384420},,,,
-82.906888537233328,39.956041763043778,5830460,423615,3419 E MAIN ST,Restaurant DB,Retail - Mixed Use,Restaurant DB,Yes,No,,{38DE1C78-35FC-47A8-9861-95AB437A9D52},,,,
-82.90578197769905,39.948584176231634,5830461,143777,1146 BARNETT RD,Walker's Childcare & Learning Center,Education - Daycare,ODJFS 409794,Yes,No,,{DF751D97-C9C6-450A-B55B-658EE7B5EC5B},,,,
-83.138892550688368,39.979533580302366,5830462,647184,5150 WALCUTT CT,Advance Sign Group,Retail - Commercial/Retail,,Yes,No,,{98498C49-AB9F-48B5-95C0-A99AC364EF07},,,,
-83.000934558028192,39.932975060943079,5830463,1240626,1455 HAUL RD,U Haul,Retail - Services,,Yes,No,,{AB06946E-BE77-48B9-8BA0-FF81916586F8},,,,
-83.113068545274558,40.02892518275474,5830464,849014,3691 RIDGE MILL DR,OSU Internal Medicine and Pediatrics at Hilliard,Medical - Physician,,Yes,No,614-688-9220,{7EF7E3CA-E85B-49FE-AEE9-8D140F3EF954},https://wexnermedical.osu.edu/primary-care,NO,YES,YES
-83.112059594200915,39.933125901860706,5830465,798057,4300 CLIME RD,Mt Carmel Medical Group,Medical - Physician,,Yes,No,6142747799,{DA438C84-C49E-4D42-833B-73C79C9A4ACC},,,,YES
-83.058942516773271,40.065123322940423,5830466,1239971,1502 BETHEL RD,Eyeglass Wearhouse,Medical - Other,,Yes,No,,{468C9832-EC4E-4AB3-86C8-0CEC23B1F4FE},,,,
-82.988032445599288,40.09385774198357,5830467,1037428,6255 QUARTER HORSE DR,Extended Stay America,Retail - Hotel/Motel,,Yes,No,,{26947F45-2ACD-47D9-B1A3-EC1F02C3072B},,,,
-82.966165187546395,40.14146808880691,5830468,302828,8555 ORION PL,McDonald's,Retail - Restaurant,,Yes,No,,{DCDCAD99-62E5-4567-9382-255E570E3A8F},,,,
-82.948865613963576,39.99561405219044,5830469,1201866,1280 BRENTNELL AVE,Brentnell Community Center,Public Places - Community/Recreation Center,,Yes,No,,{08436A19-2084-4149-A0C8-54B578E3E457},https://www.columbus.gov/recreationandparks/recreation-centers/All-Community-Centers/,,,
-82.917833193065661,39.972164159033007,5830470,1234669,3100 E BROAD ST,Eastminster Prebsbyterian Church,Public Places - House of Worship,,Yes,No,,{7FDFB2E9-DB5D-4273-8078-C259FA3F89E5},,,,
-82.918121977501357,40.053696505411516,5830471,764578,4130 MORSE CROSSING,Germain Lexus of Easton,Retail - Commercial/Retail,,Yes,No,,{EB34E84C-2187-4E8E-90FC-C91753349737},,,,
-82.878822468433285,39.927953579348078,5830472,500470,2280 S HAMILTON RD,LoanMax Title Loans,Retail - Services,,Yes,No,,{92D93857-7060-4C29-8FB7-4B1055AACFD6},,,,
-82.877628043506277,39.914963801787827,5830473,1036740,4481 REFUGEE RD,Kroger Gas,Retail - Gas Station,,Yes,No,,{76826821-2E0F-4AB3-908A-03637F7A8601},,,,
-83.057334997775797,40.064708211128981,5830474,1241498,5223 GODOWN RD,National Wireless,Retail - Commercial/Retail,,Yes,No,,{995C74CE-6427-45B6-9E4C-DAF57AA650F5},,,,
-83.009315994006315,40.007138594691654,5830475,628247,2198 N HIGH ST,City Cut Beauty Salon,Retail - Services,,Yes,No,,{1599BBA9-BCE6-4E9F-B49D-72871EE4C768},,,,
-82.986771017085175,40.05985266396732,5830476,1188646,1237 MORSE RD,Dollar General,Retail - Commercial/Retail,Restaurant DB,Yes,No,,{BE618D2B-B3B8-4B9D-BB29-8653824CFC7E},,,,
-83.107358488341987,40.091417502497293,5830477,1267827,6687   BIRCHTON ST,Friendship Village of Dublin Retirement Community,Group Quarters - Assisted Living,,Yes,No,,{15CE70BF-A20F-45C5-9787-96018B6B0F97},,,,
-82.996492550751668,40.024509852836395,5830478,604612,620 E WEBER RD,Dayco Appliance Parts,Retail - Commercial/Retail,,Yes,No,,{125B35A2-CF1A-4A11-815E-591D2EAC4C32},,,,
-82.994782267570287,39.895567644727237,5830479,1287192,3232 S HIGH ST,NAPA,Retail - Commercial/Retail,,Yes,No,,{3B01238B-60F3-4BDB-AD4B-A2E0E3C69D32},,,,
-82.984811962853314,39.939018881517683,5830480,1299757,415 THURMAN AVE,Thurman Avenue United Methodist,Public Places - House of Worship,,Yes,No,,{FFA5A462-02F7-4FFE-9AA0-0A0C974498BF},,,,
-82.985260650972123,39.965467277915629,5830481,763431,65 JEFFERSON AVE,Jefferson Avenue Center,Office - Non-Profit,,Yes,No,,{B9817687-E12D-4091-ABC0-1A2E7D8AFC93},,,,
-82.964259904904097,40.023036241032578,5830482,161731,2724 CLEVELAND AVE,PLS Check Cashing,Retail - Services,,Yes,No,,{0CBC5A22-BC61-49E9-9FD8-B00BBE7126D1},,,,
-82.945172370918939,39.940738608368171,5830483,1328304,1513 ALUM INDUSTRIAL DR N,Ohio Foam Corporation,Industrial - Warehouse,,Yes,No,,{A83AAF64-07BC-43E5-AF76-3A83C2A3C78F},,,,
-82.915346222031857,40.051870517800161,5830484,1281430,3992 GRAMERCY ST,Skechers,Retail - Commercial/Retail,,Yes,No,,{C87ED489-AEA1-4215-AFFB-6F758AD52C05},,,,
-83.075621042216923,40.058320050336164,5830485,443699,5011 DIERKER RD,Northarlington Animal Clinic,Medical - Veterinary,,Yes,No,,{BAC8FD43-84AF-47FA-B819-728D344760B2},,,,
-83.053163649796076,39.975611480710207,5830486,1273513,1166 DUBLIN RD,WorkHealth ,Medical - Other,,Yes,No,6145669675,{D6670643-9AA7-4B73-90CA-269AF59CA6C6},,,,
-82.995160810971882,39.955444399410965,5830487,527356,150 E MOUND ST,CME Federal Credit Union,Office - Bank,,Yes,No,,{F309A78C-4C3A-4A69-91C9-736E9A8EBF56},,,,
-82.995481533807194,40.015433216589656,5830488,710378,2505 SILVER DR,Willoughby Supply Roofing,Retail - Services,,Yes,No,,{072CA8B4-BF16-4C33-AFA5-A895C6A556B8},,,,
-82.974551604997885,40.031466373396739,5830489,408614,1449 OAKLAND PARK AVE,Family Dollar,Retail - Commercial/Retail,,Yes,No,,{3ED91FFA-E5FB-42B5-85F4-B7318038A8D5},,,,
-83.101714586388312,40.001101314458232,5830490,704398,3560 MILLIKIN CT,Cardinal Graphics,Retail - Services,,Yes,No,,{103570F5-E81E-4A28-B828-A5440EBBF0C6},,,,
-83.07273705233969,39.908447101445319,5830491,648162,2455 HARRISBURG PIKE,Trimtec Systems,Industrial - Manufacturing,,Yes,No,,{0A30AB06-E220-416F-B9E8-360B2A3668DC},,,,
-83.026515793133058,39.95447609109889,5830492,711155,1004 W RICH ST,Gleason's Market,Retail - Commercial/Retail,,Yes,No,,{4D3B4375-B570-4A37-8C56-E1E28A372DE5},,,,
-83.026563903857095,39.958942317803888,5830493,544958,973 W BROAD ST,Chuck Sugarman Liquidator,Retail - Commercial/Retail,,Yes,No,,{BE4D578C-AF6E-40E5-87B7-4306C9C1D834},,,,
-83.006023193857743,39.954525082077687,5830494,766164,2 MIRANOVA PL,M at Miranova Restaurant,Retail - Restaurant,,Yes,No,6146290000,{D8CC6B52-88E9-496B-BBA6-14D1B5A5658B},,,,
-83.006203437941267,39.988572822596709,5830495,291419,1301 N HIGH ST,Family Focus Counseling,Medical - Other,,Yes,No,614-227-6865,{0A3BEFED-B79D-4016-AF07-894F85E78AB0},,,,
-82.983365802739385,39.935662221791517,5830496,649135,1360 PARSONS AVE,Lido Motors ,Retail - Commercial/Retail,,Yes,No,,{23E23EFA-D2F1-42C7-86F4-C9FFE0F8235E},,,,
-82.941677459829791,39.947941180382735,5830497,541227,2087 E LIVINGSTON AVE,Mr Hero,Retail - Restaurant,,Yes,No,,{48935609-7EF4-4AB8-8F3F-A4FB5B05DE83},,,,
-82.915664735076817,40.052109742133815,5830498,1238172,4025 THE STRAND W,Justice,Retail - Commercial/Retail,,Yes,No,,{3981CB15-E351-4F32-87B6-7BBF30CCEAAE},,,,
-82.872787974538952,39.98688717543768,5830499,1235564,4808 E 5TH AVE,Spirit Avionics,Retail - Commercial/Retail,,Yes,No,,{ABBA9DF2-6ABE-45E7-B38F-337A14D3ACB9},,,,
-83.026088351872787,40.025704170884985,5830500,460002,3180 OLENTANGY RIVER RD,Taki Tire Auto Works,Retail - Services,,Yes,No,,{C802546B-6963-412E-844C-87A71FF62451},,,,
-83.025518383824021,40.026354573564291,5830501,125616,3232 OLENTANGY RIVER RD,Hilton Garden Inn,Retail - Hotel/Motel,,Yes,No,,{714B20D1-B687-4F53-9C40-9374E6D673F0},,,,
-82.982609177463928,39.950894954870861,5830502,1326862,633 PARSONS AVE,Local Matters,Office - Non-Profit,,Yes,No,,{7C08CA74-FBB9-4A75-A60B-68BED1E3DA23},,,,
-82.972665048021625,39.965202990241586,5830503,680685,1049 E BROAD ST,Ethiopian Orthodox Tewanedo Church,Public Places - House of Worship,,Yes,No,,{F366CE2C-BA04-44A0-9475-6682DB7EC788},,,,
-82.938781509070495,40.0372381345829,5830504,1235129,2878 INNIS RD,Malicoate Nursery,Retail - Commercial/Retail,,Yes,No,,{85CF8C80-9BD4-43F3-95A8-9ED1CA468313},,,,
-82.865709185813174,39.954651018607791,5830505,507299,4915 E MAIN ST,Dons Car Care,Retail - Services,,Yes,No,,{FED5D837-891B-4E20-A91C-786F220CF342},,,,
-83.048328023398611,39.973389429820195,5830506,1049206,1127 DUBLIN RD,Advance Auto Parts,Retail - Commercial/Retail,,Yes,No,,{D2EE01F1-5316-4D73-B283-0212CF71518D},,,,
-83.020750123729627,39.960022420168222,5830507,590219,750 W BROAD ST,Franklinton Women's Care,Medical - Physician,,Yes,No,614-464-2641,{EBB5FB88-F266-40BF-A360-29241FA03320},,YES,,
-82.982971720461819,40.113493151279762,5830508,508419,1250 DEARBORN DR,Worthington Industries Medical Center,Medical - Other,CBLD1627252,Yes,No,614-840-3500,{3EA84704-6234-4654-BE73-A8673E22625D},,,,
-82.972020105173684,39.984751232687572,5830509,823375,940 N 20TH ST,McGlennon Metal Products ,Retail - Commercial/Retail,,Yes,No,,{938DA93D-FFA8-412A-9609-E30166AB31CF},,,,
-82.938578567680096,40.036206730960885,5830510,73478,2859 INNIS RD,Teen Challenge,Medical - Other,,Yes,No,,{FE4E3C7F-E034-41D2-9853-72080C24817F},,,,
-82.829643804671861,39.926345183699127,5830511,872523,2688 BRICE RD,Bath & Body Works,Retail - Commercial/Retail,,Yes,No,,{D2727984-1A18-4794-9527-0112D252A8CB},,,,
-82.829752138715861,39.92663312478382,5830512,1100157,2668 BRICE RD,FedEx Office Print & Ship Center,Retail - Services,,Yes,No,,{CE6CE3E7-FE56-4A83-A406-F0F84E0A957B},,,,
-83.138123412571318,39.916781767490235,5830513,527060,1650 GEORGESVILLE RD,O'charlies,Retail - Restaurant,Restaurant DB,Yes,No,,{57729B47-39A1-4BB2-A920-515D74C8B3F6},,,,
-83.137474676492715,40.017896983538741,5830514,1241764,4557 SCIOTO DARBY CREEK RD,Discount Auto Repair,Retail - Services,,Yes,No,,{E2B84116-F9AF-4581-8A80-28FD73F76FB7},,,,
-83.071737666579352,40.134997456338333,5830515,583648,8747 SMOKY ROW RD,Ange's Pizza,Retail - Restaurant,,Yes,No,,{F3746C83-462E-4EA7-ACAD-9FC53D314323},,,,
