Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code
CNG	Quasar	13550 Aspinwall Ave		Cleveland	OH	44110		216-986-9999	E		Public - Credit card at all times	"7am-5pm M-F, 7am-12pm Sat; contact station to apply for Quasar card key"	D FuelMan GasCard M Proprietor V Voyager Wright_Exp		Q	3600							200-8	41.556567	-81.588224	1/10/19	65720	2019-02-26 21:13:53 UTC	P			1/1/15		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	MAG BMW	5825 Venture Drive	STATION 01; -	Dublin	OH	43016		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0999254	-83.1477702	3/18/19	65759	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	Richmond Town Square	691 Richmond Road		Richmond Heights	OH	44143		800-663-5633	E		Public - Card key at all times	MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified						2			SemaCharge Network	http://www.semacharge.com/	GPS	41.5416734	-81.4931529	3/22/19	65826	2019-03-22 09:02:51 UTC									J1772	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
LPG	Plaza Goodwill Store	1199 Mount Vernon Rd		Newark	OH	43055		740-364-0804	E		Public	"9am-9pm M-Sat, 10am-7pm Sun"	A Cash Checks D Debit M V										200-9	40.089463	-82.419765	3/8/18	66546	2019-01-17 00:33:46 UTC	P			1/1/13			TRUE			US				Public		public		
LPG	Unlimited Goodwill Store	550 Hopewell Dr		Heath	OH	43056		740-522-1212	E		Public	"9am-9pm M-Sat, 10am-7pm Sun"	A Cash Checks D Debit M V										200-9	40.036756	-82.423146	3/8/18	66547	2019-01-17 00:33:46 UTC	P			11/1/11			TRUE			US				Public		public		
ELEC	University of Cincinnati	45 W Daniels St	Located near Daniels Hall	Cincinnati	OH	45219		513-556-4344	E		Public	24 hours daily; maximum session time of 1 hour							1				200-9	39.13142	-84.51178	3/7/19	66814	2019-03-07 18:17:18 UTC	P			5/1/15					CHADEMO J1772COMBO	US				Public		public		
ELEC	Xavier University	1624 Herald Ave	Located at the Cintas Center	Cincinnati	OH	45207		513-745-3900	E		Public	24 hours daily; parking permit required							1				200-8	39.148856	-84.472556	12/11/18	66815	2019-01-17 00:33:46 UTC	P			8/31/15					CHADEMO J1772COMBO	US				Public		public		
CNG	CNG Pitstop	2204 State Route 39 NW	Located just west of I-77 on State Route 39	Dover	OH	44622		330-231-0563	E		Public - Credit card at all times	24 hours daily; Also accepts private Fuelmaster card	A D M V Voyager Wright_Exp		Q	3600							200-8	40.524816	-81.499905	3/7/19	66833	2019-03-07 18:17:18 UTC	P			10/17/16		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
CNG	American Bulk Gas	8110 Southern Blvd		Youngstown	OH	44512		800-362-9365	E		Public - Credit card at all times	24 hours daily	M V		Q	3600							200-9	41.002876	-80.655403	3/7/19	67029	2019-03-07 18:17:18 UTC	P			4/27/14		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Cincinnati Zoo	3400 Vine St		Cincinnati	OH	45220		513-281-4700	E		Public	Zoo business hours; pay lot						6	1				200-9	39.143249	-84.508184	3/7/19	67156	2019-03-07 18:17:18 UTC	LG			4/1/15					CHADEMO J1772 J1772COMBO	US				Public		public		
ELEC	JEFFERSONVILLE	8800 Factory Shops Blvd	"TANGER EV 1; The station is located in the parking area near Tommy Hilfiger
TANGER EV 2; The station is located in the parking area near Tommy Hilfiger"	Jeffersonville	OH	43128		888-758-4389	E		Public	24 hours daily						4			ChargePoint Network	http://www.chargepoint.com/	200-9	39.622187	-83.600742	3/18/19	67165	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	21c Museum Hotel	609 Walnut St		Cincinnati	OH	45202		513-578-6600	E		Public - Call ahead	24 hours daily						1					200-9	39.103113	-84.511944	12/11/18	67251	2019-01-17 00:33:46 UTC	P			10/1/14					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Whispering Pines Bed & Breakfast	1268 Magnolia Rd SW		Dellroy	OH	44620		330-735-2824	E		Public - Call ahead	24 hours daily; for guest use only						1					200-9	40.555136	-81.236136	12/11/18	67256	2019-02-26 18:38:42 UTC	P			5/1/15					J1772	US				Public - Appeler à l'avance		public	CALL	
E85	Miller's New Market	1444 Whitaker Way		Montpelier	OH	43543		419-485-5286	E		Public	"7am-9pm daily in summer, 8am-8pm daily in winter"	A Cash Checks D M V Voyager Wright_Exp										200-8	41.586531	-84.584313	3/8/18	67334	2019-01-17 00:33:46 UTC	P			5/15/15				FALSE		US				Public		public		
E85	Speedway #1195	1875 Harding Hwy		Lima	OH	45804		419-222-4501	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	40.730962	-84.071136	3/7/19	67768	2019-03-07 18:17:18 UTC	P			5/15/15				FALSE		US				Public		public		
ELEC	Glenlaurel Inn	14940 Mt Olive Rd		Rockbridge	OH	43149		740-385-4070	E		Public	24 hours daily; for guest use only; see front desk for access						1					200-9	39.52092	-82.56044	3/7/19	68856	2019-03-07 18:17:18 UTC	P			7/1/15					J1772	US				Public		public		
E85	Speedway #9385	3521 Hebron Rd SE		Hebron	OH	43025		740-928-9501	E		Public	24 hours daily	A Cash Checks D M Speedway V Voyager Wright_Exp										200-9	39.98032	-82.485212	3/7/19	69801	2019-03-07 18:17:18 UTC	P			9/15/15				FALSE		US				Public		public		
ELEC	AAA	8381 Troy Pike	AAA HUBER HTS; Main parking lot	Dayton	OH	45424		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.8773523	-84.1374388	3/18/19	70112	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
LPG	Linden's Propane	21950 Gore Orphanage Rd		Wellington	OH	44090		800-537-9164	E		Public	8am-4:30pm M-F	A Cash Checks D Debit M V										200-9	41.172612	-82.333979	12/11/18	70136	2019-01-17 00:33:46 UTC	P						TRUE			US				Public		public		
ELEC	Whole Foods Market	19607 Detroit Rd		Rocky River	OH	44116		440-596-3440	E		Public	24 hours daily						2					200-8	41.480061	-81.839615	3/7/19	70267	2019-03-07 18:17:18 UTC	P			8/1/15					J1772	US				Public		public		
ELEC	LIBERTY CENTER	7628 Liberty Way	CHEESECAKE 1; Main entrance near The Cheesecake Factory	Mason	OH	45069		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.3704403	-84.371484	3/18/19	70939	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
CNG	American Natural - Carrollton	203 Scio Rd SW		Carrollton	OH	44615		412-489-9981	E		Public - Credit card at all times	24 hours daily	A D M V Voyager Wright_Exp		Q	3600							GPS	40.5688303	-81.0930949	3/8/18	71062	2019-02-19 16:02:09 UTC	P			11/17/15		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Hilton - Columbus at Easton	3900 Chagrin Dr		Columbus	OH	43219		614-414-5000	E		Public	24 hours daily						1					200-8	40.048983	-82.913168	3/7/19	71072	2019-03-07 18:17:18 UTC	P			11/12/15					J1772	US				Public		public		
E85	Speedway #5402	9369 Mentor Ave		Mentor	OH	44060		440-255-8466	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	41.679851	-81.303644	3/7/19	71422	2019-03-07 18:17:18 UTC	P			11/15/15				FALSE		US				Public		public		
CNG	Clean Energy - Vandalia Pilot Flying J #97	175 Northwoods Blvd	LCNG station	Vandalia	OH	45377		866-809-4869	E		Public - Credit card at all times	24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card	A CleanEnergy D EFS FuelMan M Proprietor Speedway TCH Tchek V Voyager		Q	3600							200-9	39.902119	-84.192368	10/4/18	72595	2019-01-17 00:33:46 UTC	P			1/19/16		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Lane Avenue Parking Garage	2105  Neil Ave		Columbus	OH	43210		855-443-3873	E		Public	24 hours daily						1			GE WattStation	https://www.gewattstation.com	GPS	40.0060397	-83.014194	3/22/19	72740	2019-03-22 09:08:49 UTC									J1772	US				Public		public		
ELEC	9th Avenue Garage - East	345  W 9th Ave		Columbus	OH	43210		855-443-3873	E		Public	24 hours daily						1			GE WattStation	https://www.gewattstation.com	GPS	39.99315193	-83.01584422	3/22/19	72749	2019-03-22 09:08:49 UTC									J1772	US				Public		public		
ELEC	South Campus Gateway Station	75  W 11th Ave		Columbus	OH	43201		855-443-3873	E		Public	24 hours daily						1			GE WattStation	https://www.gewattstation.com	GPS	39.99424172	-83.00544492	3/22/19	72750	2019-03-22 09:08:49 UTC									J1772	US				Public		public		
ELEC	GE WattStation	930  Kinnear Rd		Columbus	OH	43212		855-443-3873	E		Public	24 hours daily						1			GE WattStation	https://www.gewattstation.com	GPS	39.9977639	-83.032384	3/22/19	72822	2019-03-22 09:08:49 UTC									J1772	US				Public		public		
ELEC	GE WattStation	930  Kinnear Rd		Columbus	OH	43212		855-443-3873	E		Public	24 hours daily						1			GE WattStation	https://www.gewattstation.com	GPS	39.997845	-83.032384	3/22/19	72855	2019-03-22 09:08:49 UTC									J1772	US				Public		public		
ELEC	Ohio University - Lot 111	28 W Green Dr		Athens	OH	45701		740-593-1917	E		Public - Credit card at all times	24 hours daily	A D M V					2					200-8	39.324106	-82.104548	3/7/19	73229	2019-03-07 18:17:18 UTC	P			8/25/15					J1772	US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	Ohio University - Lot 132	100 Richland Ave		Athens	OH	45701		740-593-1917	E		Public	24 hours daily						2					200-8	39.32352	-82.104297	3/7/19	73230	2019-03-07 18:17:18 UTC	P			8/25/15					J1772	US				Public		public		
ELEC	Ohio University - Lot 147	169 W Union St		Athens	OH	45701		740-593-1917	E		Public	24 hours daily						1					200-8	39.329473	-82.108157	3/7/19	73231	2019-03-07 18:17:18 UTC	P			8/25/15					J1772	US				Public		public		
ELEC	Ohio University - Lot 90	24 Race St		Athens	OH	45701		740-593-1917	E		Public	24 hours daily						2					GPS	39.324213	-82.096586	3/7/19	73232	2019-03-07 18:17:18 UTC	P			8/25/15					J1772	US				Public		public		
ELEC	Ohio University - Baker Garage	Oxbow Trail	Located beneath Lot 122 next to Baker Center	Athens	OH	45701		740-593-1917	E		Public - Credit card at all times	Garage business hours; pay lot	A D M V					2					GPS	39.324895	-82.10191	3/7/19	73233	2019-03-07 18:17:18 UTC	P			8/25/15					J1772	US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
E85	Speedway #1025	1147 N Limestone St		Springfield	OH	45503		937-322-0593	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.938071	-83.805724	3/7/19	73481	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #1829	705 Corwin Nixon Blvd		South Lebanon	OH	45065		513-494-2207	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.378782	-84.224219	3/7/19	73482	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #4527	511 Erie St N		Massillon	OH	44646		330-833-6066	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-8	40.800392	-81.524822	3/7/19	73484	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #5224	1136 E Main St		Chillicothe	OH	45601		740-773-7894	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.337753	-82.949493	3/7/19	73485	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #5282	752 Trenton Ave		Findlay	OH	45840		419-422-6311	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	41.059021	-83.66407	3/7/19	73486	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #8133	880 N Rocky River Dr		Berea	OH	44017		440-826-0171	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	41.389158	-81.852243	3/7/19	73487	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #9172	7250 Brookpark Rd		Cleveland	OH	44129		216-398-4445	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	41.419031	-81.73344	3/7/19	73488	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #44266	4162 Lynn Rd		Ravenna	OH	44266		330-325-9073	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	41.110799	-81.243231	3/8/18	73489	2019-01-17 00:33:46 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #9693	11620 Hamilton Ave		Cincinnati	OH	45231		513-742-4040	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.293116	-84.563772	3/7/19	73490	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
E85	Speedway #9706	3304 E Broad St		Columbus	OH	43213		614-235-5301	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-8	39.972109	-82.912859	3/7/19	73491	2019-03-07 18:17:18 UTC	P			2/15/16				FALSE		US				Public		public		
ELEC	University of Cincinnati	321 Clifton Ct		Cincinnati	OH	45219		513-556-2283	E		Public	Garage business hours; must have parking permit; maximum session time of 4 hours						2					200-8	39.133504	-84.519156	3/7/19	73698	2019-03-07 18:17:18 UTC	P			2/1/16					J1772	US				Public		public		
ELEC	Dorothy Lane Market	6177 Far Hills Ave		Dayton	OH	45459		937-434-1294	E		Public - Call ahead	24 hours daily; for guest use only						1					200-8	39.656392	-84.157329	3/7/19	73749	2019-03-07 18:17:18 UTC	P			2/1/16					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Hilton - Columbus Downtown	401 N High St		Columbus	OH	43215		614-384-8600	E		Public - Call ahead	24 hours daily; for guest use only						1					200-9	39.970589	-83.002668	3/7/19	73756	2019-03-07 18:17:18 UTC	P			2/1/16					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Shooters on the Water	1148 Main Ave		Cleveland	OH	44113		216-861-6900	E		Public - Call ahead	24 hours daily; for guest use only						1					200-9	41.496795	-81.706202	3/7/19	73778	2019-03-07 18:17:18 UTC	P			2/1/16					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	The Lodge and Conference Center at Geneva on the Lake	4888 N Broadway		Geneva	OH	44041		440-466-7100	E		Public - Call ahead	24 hours daily; for guest use only						1					200-9	41.857425	-80.966188	3/7/19	73794	2019-03-07 18:17:18 UTC	P			2/1/16					J1772	US				Public - Appeler à l'avance		public	CALL	
ELEC	Airport Nissan	13930 Brookpark Rd		Cleveland	OH	44135		440-884-7800	E		Public - Call ahead	Dealership business hours						1					200-9	41.418944	-81.790766	7/9/18	73817	2019-01-17 00:33:46 UTC	P			2/1/16					J1772	US				Public - Appeler à l'avance		public	CALL	
E85	Thorntons #500	3898 Alum Creek Dr		Columbus	OH	43207		614-409-2584	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.889171	-82.929471	3/7/19	73890	2019-03-07 18:17:18 UTC	P			3/1/13				FALSE		US				Public		public		
E85	Thorntons #550	6347 Dixie Hwy		Fairfield	OH	45014		513-942-7603	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.323219	-84.506216	3/7/19	73891	2019-03-07 18:17:18 UTC	P			3/15/13				FALSE		US				Public		public		
E85	Thorntons #558	3196 W Galbraith Rd		Cincinnati	OH	45239		513-521-1523	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-8	39.220039	-84.586084	3/7/19	73892	2019-03-07 18:17:18 UTC	P			10/16/16				FALSE		US				Public		public		
E85	Thorntons #559	1550 Grand Blvd		Hamilton	OH	45011		513-737-1198	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.382548	-84.547883	3/7/19	73893	2019-03-07 18:17:18 UTC	P			10/9/16				FALSE		US				Public		public		
E85	Thorntons #560	12185 Princeton Pike		Springdale	OH	45246		513-671-0102	E		Public	24 hours daily	A Cash Checks D M V Voyager Wright_Exp										200-9	39.302192	-84.466243	3/7/19	73894	2019-03-07 18:17:18 UTC	P			12/18/15				FALSE		US				Public		public		
CNG	City of Columbus - CNG West	5115 Krieger Ct	Off of I-270 and Georgesville Rd	Columbus	OH	43228		614-645-8281  614-900-7470	E		Public - Credit card at all times	6am-3pm M-F; call 614-645-8333 for after hour access; security fobs are available for sale to allow access after hours; email cng@columbus.gov for more information	M V		Q	3600							200-9	39.916146	-83.134395	3/7/19	74091	2019-03-07 18:17:18 UTC	LG			7/10/18		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
ELEC	EASTON	117 Easton Station	"CPE200 EAST1; Level 2 next to stairwell
EAST GARAGE 1; Next to stair well across from 2D on 2nd floor."	Columbus	OH	43219		888-758-4389	E		Public	24 hours daily						2	2		ChargePoint Network	http://www.chargepoint.com/	GPS	40.0509146	-82.9142179	3/18/19	74108	2019-03-18 09:06:49 UTC									CHADEMO J1772 J1772COMBO	US				Public		public		
ELEC	City of Bexley - City Hall	2242 E Main St		Bexley	OH	43209		614-559-4200	E		Public	24 hours daily						1	1				200-9	39.957416	-82.939176	3/7/19	74215	2019-03-07 18:17:18 UTC	LG			7/1/15					CHADEMO J1772 J1772COMBO	US				Public		public		
ELEC	City of Grove City - Public Parking	4069 1st St	Located in the parking lot behind the library	Grove City	OH	43123		614-277-3000	E		Public	24 hours daily						2	1				200-9	39.881378	-83.093302	4/3/18	74216	2019-01-17 00:33:46 UTC	LG			5/1/15					CHADEMO J1772 J1772COMBO	US				Public		public		
LPG	McMahan's Bottle Gas	19 Poplar St		Dayton	OH	45415		937-274-9940	E		Public	8am-6pm daily	Cash Checks D M V										200-9	39.82429	-84.240282	3/7/19	74324	2019-03-07 18:17:18 UTC	P			3/24/16			TRUE			US				Public		public		
ELEC	EASTON	4194 Easton Gateway Dr	"GATEWAY 1; Located in second isle over.
GATEWAY CPE-1; Second parking lot off Stelzer Rd.
GATEWAY CPE-2; In second parking lot off from Stelzer Rd
GATEWAY CPE-3; Second "	Columbus	OH	43219		888-758-4389	E		Public	24 hours daily						2	6		ChargePoint Network	http://www.chargepoint.com/	200-8	40.048351	-82.913228	3/18/19	74691	2019-03-18 09:06:49 UTC									CHADEMO J1772 J1772COMBO	US				Public		public		
ELEC	KCG PARKING	201 E Erie St	"STATION 1; First parking spot at top of entrance ramp. Connect with PARTA for discounts on Charging and Parking permits are available to save on parking fees. 
STATION 2; First parking spots at top of entrance ramp. Connect with PARTA for discounts on Charging and Parking permits are available to save on parking fees."	Kent	OH	44240		888-758-4389	E		Public	24 hours daily						3			ChargePoint Network	http://www.chargepoint.com/	200-9	41.152937	-81.355867	3/18/19	75077	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	TANGER COLUMBUS	400 South Wilson Road	TANGERCOLUMBUS1; Near Playground by Old Navy Outlet Store	Sunbury	OH	43074		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.2591146	-82.9227317	3/18/19	76920	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
E85	Speedway #5073	319 N Main St		New Carlisle	OH	45344		937-845-1106	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	39.940616	-84.024858	3/7/19	76958	2019-03-07 18:17:18 UTC	P			7/15/16				FALSE		US				Public		public		
CNG	IGS CNG Services - Montgomery County Solid Waste	2750 Cardington Rd	located off of I75 just south of Dayton.	Moraine	OH	45439		877-742-4476	E		Public - Credit card at all times	24 hours daily	A Comdata D FuelMan M Proprietor V Voyager Wright_Exp		Q	3600							200-8	39.713376	-84.214739	12/11/18	76974	2019-02-14 22:20:31 UTC	LG			6/29/16		HD				US				Public - Carte de crédit en tout temps		public	CREDIT_CARD_ALWAYS	
E85	Speedway #5091	5575 Bigger Rd		Kettering	OH	45440		937-435-1762	E		Public	"6am-11pm M-F, 6am-12am Sat, 8am-12am Sun"	A Cash D M V Voyager Wright_Exp										200-9	39.661211	-84.127296	3/7/19	77103	2019-03-07 18:17:18 UTC	P			7/15/16				FALSE		US				Public		public		
E85	Brookside Marathon	1301 W Main St		Van Wert	OH	45891		419-238-2345	E		Public	24 hours daily	A Cash D M V Voyager Wright_Exp										200-9	40.875584	-84.602468	3/8/18	77164	2019-01-17 00:33:46 UTC	P			7/15/16				FALSE		US				Public		public		
